"bullet","land","x","value","id","raw_sig","se","sig"
"Bullet 2","Land 2",1746.66,64.5060281111111,11,1.74425978646189,0.0499351593551805,1.46588349655258
"Bullet 2","Land 2",1747.305,64.5360922222222,11,1.87008615632188,0.0499331004254727,1.49131173893656
"Bullet 2","Land 2",1747.95,64.480384,11,1.91023359641063,0.0499312993042963,1.51661992422541
"Bullet 2","Land 2",1748.595,64.3667788888889,11,1.89257753436997,0.0499297580331906,1.54031355417179
"Bullet 2","Land 2",1749.24,64.2874992222222,11,1.90934028673064,0.0499284786589893,1.56089813052835
"Bullet 2","Land 2",1749.885,64.3043177777778,11,2.02229461446777,0.0499274632337674,1.57687915504772
"Bullet 2","Land 2",1750.53,64.3858926666667,11,2.20009861188986,0.0499267138147873,1.58676212948256
"Bullet 2","Land 2",1751.175,64.4498057777778,11,2.36033415108319,0.0499262324644446,1.58905255558551
"Bullet 2","Land 2",1751.82,64.4266683333333,11,2.43361243746738,0.0499260212502116,1.58225593510922
"Bullet 2","Land 2",1752.465,64.2968101111111,11,2.40026323201761,0.0499260822445813,1.56396670920536
"Bullet 2","Land 2",1753.11,64.1082755555556,11,2.30833096237561,0.0499264175250093,1.53416951695858
"Bullet 2","Land 2",1753.755,63.9148493333333,11,2.21160027840556,0.0499270291738555,1.49495515702093
"Bullet 2","Land 2",1754.4,63.7164353333333,11,2.10997505219362,0.0499279192783243,1.44841442804447
"Bullet 2","Land 2",1755.045,63.498252,11,1.98867371138167,0.0499290899304042,1.39663812868128
"Bullet 2","Land 2",1755.69,63.2548955555556,11,1.84229246138935,0.0499305432268062,1.34171705758343
"Bullet 2","Land 2",1756.335,62.9599677777778,11,1.64443306319176,0.0499322812689015,1.28574201340297
"Bullet 2","Land 2",1756.98,62.55397,11,1.33559683331965,0.049934306162658,1.23080379479197
"Bullet 2","Land 2",1757.625,62.0161653333333,11,0.895046866081515,0.0499366200185759,1.17899320040251
"Bullet 2","Land 2",1758.27,61.5279395555556,11,0.504168922452521,0.0499392249516224,1.13240102888663
"Bullet 2","Land 2",1758.915,61.2543851111111,11,0.328055430074471,0.0499421230811653,1.09311807889642
"Bullet 2","Land 2",1759.56,61.138322,11,0.309526372144767,0.0499453165309061,1.05031683254944
"Bullet 2","Land 2",1760.205,61.0803708888889,11,0.349202398527503,0.0499488074288112,0.993973508067724
"Bullet 2","Land 2",1760.85,61.0225114444444,11,0.389063159086639,0.0499525979070433,0.927384508260074
"Bullet 2","Land 2",1761.495,60.9499832222222,11,0.414348192575154,0.0499566901018912,0.853846235935247
"Bullet 2","Land 2",1762.14,60.879834,11,0.442105259968244,0.0499610861536985,0.776655093902014
"Bullet 2","Land 2",1762.785,60.8242848888889,11,0.484555455574352,0.0499657882067916,0.699107484969145
"Bullet 2","Land 2",1763.43,60.7493536666667,11,0.507716540368669,0.0499707984094073,0.62449981194541
"Bullet 2","Land 2",1764.075,60.5836791111111,11,0.440227275326357,0.0499761189136183,0.556128477639581
"Bullet 2","Land 2",1764.72,60.3429336666667,11,0.297760088089241,0.0499817518752588,0.497289884860428
"Bullet 2","Land 2",1765.365,60.1359227777778,11,0.189120406299139,0.0499876994538485,0.451280436416722
"Bullet 2","Land 2",1766.01,59.9983066666667,11,0.14996843537569,0.0499939638125164,0.41357649727818
"Bullet 2","Land 2",1766.655,59.9204676666667,11,0.170686491849558,0.0500005471179227,0.377438767582297
"Bullet 2","Land 2",1767.3,59.8618078888889,11,0.210676670029287,0.0500074515401809,0.342840152889511
"Bullet 2","Land 2",1767.945,59.761103,11,0.208714619778895,0.0500146792527778,0.309753558760258
"Bullet 2","Land 2",1768.59,59.5924271111111,11,0.13887443540694,0.0500222324324939,0.278151890754965
"Bullet 2","Land 2",1769.235,59.3896481111111,11,0.0350239889996047,0.0500301132593218,0.248008054434091
"Bullet 2","Land 2",1769.88,59.1955493333333,11,-0.0600534029123594,0.0500383239163843,0.219294955358061
"Bullet 2","Land 2",1770.525,59.0508732222222,11,-0.105615312687107,0.0500468665898515,0.191985499087312
"Bullet 2","Land 2",1771.17,59.0008584444444,11,-0.0564230904605978,0.050055743468857,0.166052591182281
"Bullet 2","Land 2",1771.815,59.0342424444444,11,0.0762606914089972,0.0500649567454133,0.141469137203405
"Bullet 2","Land 2",1772.46,59.1020401111111,11,0.243450905007954,0.0500745086143263,0.118208042711121
"Bullet 2","Land 2",1773.105,59.1607512222222,11,0.401647311311422,0.0500844012731089,0.099745733802423
"Bullet 2","Land 2",1773.75,59.1784926666667,11,0.518966782405684,0.0500946369218938,0.0886249555939111
"Bullet 2","Land 2",1774.395,59.133054,11,0.573198857043693,0.0501052177633457,0.0834180921754285
"Bullet 2","Land 2",1775.04,59.0257342222222,11,0.565642518422798,0.0501161460025723,0.0826975276368189
"Bullet 2","Land 2",1775.685,58.8873248888889,11,0.527089305295988,0.0501274238470348,0.0850356460679261
"Bullet 2","Land 2",1776.33,58.751448,11,0.491161200860638,0.0501390535064573,0.0890048315585952
"Bullet 2","Land 2",1776.975,58.5955161111111,11,0.43527074386963,0.050151037192736,0.0931774681986667
"Bullet 2","Land 2",1777.62,58.3327576666667,11,0.272646361964838,0.0501633771198467,0.0961259400779857
"Bullet 2","Land 2",1778.265,57.9804152222222,11,0.0205305938992026,0.0501760755037526,0.0964226312863957
"Bullet 2","Land 2",1778.91,57.7043678888889,11,-0.155197466018819,0.0501891345623105,0.0926399259137405
"Bullet 2","Land 2",1779.555,57.5571141111111,11,-0.202039390147334,0.0502025565151766,0.0833502080498638
"Bullet 2","Land 2",1780.2,57.4985257777778,11,-0.160123306400116,0.0502163435837118,0.0705466823910184
"Bullet 2","Land 2",1780.845,57.4852083333333,11,-0.0728437871353265,0.0502304979908857,0.0572460633849995
"Bullet 2","Land 2",1781.49,57.4726854444444,11,0.015322817511084,0.0502450219611805,0.0435559997489647
"Bullet 2","Land 2",1782.135,57.416081,11,0.0595003796253977,0.0502599177204942,0.0295841402000712
"Bullet 2","Land 2",1782.78,57.3050168888889,11,0.0493107712938894,0.0502751874960422,0.0154381334554766
"Bullet 2","Land 2",1783.425,57.1737662222222,11,0.0190270868250479,0.0502908335162596,0.00122562823233821
"Bullet 2","Land 2",1784.07,57.0540514444444,11,0.000371753860683555,0.050306858010702,-0.0129457267521864
"Bullet 2","Land 2",1784.715,56.945115,11,-0.00741279995731503,0.0503232632099458,-0.0269682827809448
"Bullet 2","Land 2",1785.36,56.8329878888889,11,-0.0182955914316452,0.050340051345488,-0.0407343911367696
"Bullet 2","Land 2",1786.005,56.7199848888889,11,-0.0299618595870825,0.0503572246496455,-0.0541364031025083
"Bullet 2","Land 2",1786.65,56.6148461111111,11,-0.0336715101151839,0.0503747853554536,-0.0670666699610036
"Bullet 2","Land 2",1787.295,56.508829,11,-0.0381671153740797,0.0503927356965638,-0.0806690780360106
"Bullet 2","Land 2",1787.94,56.3742933333333,11,-0.0710889143886178,0.0504110779071419,-0.0958693288964017
"Bullet 2","Land 2",1788.585,56.1909861111111,11,-0.152689923961432,0.0504298142217643,-0.112232496692695
"Bullet 2","Land 2",1789.23,55.9965727777778,11,-0.245304716450676,0.0504489468753148,-0.129323655575409
"Bullet 2","Land 2",1789.875,55.8490347777778,11,-0.290951864214513,0.0504684781028805,-0.146707879695062
"Bullet 2","Land 2",1790.52,55.7499874444445,11,-0.288016050722234,0.0504884101396473,-0.163950243202172
"Bullet 2","Land 2",1791.165,55.6647104444444,11,-0.271217626109809,0.0505087452207948,-0.180615820247257
"Bullet 2","Land 2",1791.81,55.5762455555556,11,-0.257514829402062,0.0505294855813912,-0.196269684980836
"Bullet 2","Land 2",1792.455,55.4975047777778,11,-0.233995677401552,0.0505506334562868,-0.210476911553432
"Bullet 2","Land 2",1793.1,55.4461276666667,11,-0.183020631355426,0.0505721910800087,-0.222802574115552
"Bullet 2","Land 2",1793.745,55.4179065555556,11,-0.108797374732944,0.0505941606866534,-0.234342479042852
"Bullet 2","Land 2",1794.39,55.3826266666667,11,-0.0415407021144887,0.05061654450978,-0.24632439083785
"Bullet 2","Land 2",1795.035,55.2892854444444,11,-0.032253185858238,0.0506393447823033,-0.258511320841361
"Bullet 2","Land 2",1795.68,55.0871946666667,11,-0.131623064989014,0.0506625637363855,-0.270666280394203
"Bullet 2","Land 2",1796.325,54.8098288888889,11,-0.306175800753891,0.050686203603329,-0.282552280837192
"Bullet 2","Land 2",1796.97,54.5912377777778,11,-0.421861743288829,0.0507102666134673,-0.293932333511145
"Bullet 2","Land 2",1797.615,54.4688373333333,11,-0.441264909396409,0.0507347549960575,-0.30456944975688
"Bullet 2","Land 2",1798.26,54.3926648888889,11,-0.414347982545934,0.0507596709791706,-0.314226640915213
"Bullet 2","Land 2",1798.905,54.3224403333333,11,-0.381391090651142,0.0507850167895834,-0.32266691832696
"Bullet 2","Land 2",1799.55,54.2449157777778,11,-0.355642139403521,0.0508107946526689,-0.329653293332939
"Bullet 2","Land 2",1800.195,54.1643725555556,11,-0.332819812272355,0.0508370067922871,-0.334948777273967
"Bullet 2","Land 2",1800.84,54.0836131111111,11,-0.310121681615797,0.0508636554306757,-0.339264368367794
"Bullet 2","Land 2",1801.485,53.992249,11,-0.297936208680945,0.0508907427883403,-0.343389316234849
"Bullet 2","Land 2",1802.13,53.8855363333333,11,-0.301007299159309,0.0509182710839449,-0.347204009319969
"Bullet 2","Land 2",1802.775,53.7874464444444,11,-0.295363636520143,0.0509462425342019,-0.350588836067994
"Bullet 2","Land 2",1803.42,53.7195074444444,11,-0.259477126454968,0.0509746593537629,-0.35342418492376
"Bullet 2","Land 2",1804.065,53.6654281111111,11,-0.209639007988606,0.0510035237551078,-0.355590444332107
"Bullet 2","Land 2",1804.71,53.592105,11,-0.178952742368125,0.0510328379484361,-0.356968002737871
"Bullet 2","Land 2",1805.355,53.4681491111111,11,-0.198807346396151,0.0510626041415561,-0.35743724858589
"Bullet 2","Land 2",1806,53.2691491111111,11,-0.293614170208627,0.0510928245397758,-0.356878570321004
"Bullet 2","Land 2",1806.645,53.0126988888889,11,-0.445779341719266,0.0511235013457926,-0.355172356388048
"Bullet 2","Land 2",1807.29,52.7866401111111,11,-0.567461211064028,0.051154636759584,-0.352198995231862
"Bullet 2","Land 2",1807.935,52.6519655555556,11,-0.597667017267753,0.0511862329782978,-0.349351471981203
"Bullet 2","Land 2",1808.58,52.5933791111111,11,-0.551692888244148,0.0512182921961429,-0.347757316384155
"Bullet 2","Land 2",1809.225,52.5670027777778,11,-0.473416840795856,0.0512508166042796,-0.346898733814548
"Bullet 2","Land 2",1809.87,52.5221846666667,11,-0.413490780614389,0.0512838083907112,-0.346257929646209
"Bullet 2","Land 2",1810.515,52.4181831111111,11,-0.412656391169023,0.0513172697401744,-0.345317109252968
"Bullet 2","Land 2",1811.16,52.2755671111111,11,-0.450344689262351,0.0513512028340313,-0.343558478008653
"Bullet 2","Land 2",1811.805,52.1599421111111,11,-0.460950247252562,0.0513856098501602,-0.340464241287093
"Bullet 2","Land 2",1812.45,52.0979998888889,11,-0.4177813041645,0.0514204929628483,-0.335516604462115
"Bullet 2","Land 2",1813.095,52.0799624444444,11,-0.330615876800763,0.0514558543426834,-0.328197772907549
"Bullet 2","Land 2",1813.74,52.0751218888889,11,-0.230161870852875,0.0514916961564465,-0.317989951997224
"Bullet 2","Land 2",1814.385,52.0370032222222,11,-0.162894303123416,0.0515280205670049,-0.304375347104967
"Bullet 2","Land 2",1815.03,51.9511634444444,11,-0.143256190415045,0.0515648297332049,-0.289931658060971
"Bullet 2","Land 2",1815.675,51.8547702222222,11,-0.134079882863695,0.0516021258097662,-0.277013051294213
"Bullet 2","Land 2",1816.32,51.7743092222222,11,-0.108879730605281,0.0516399109471752,-0.2647664320767
"Bullet 2","Land 2",1816.965,51.7000995555556,11,-0.0773366393313708,0.0516781872915801,-0.252338705680452
"Bullet 2","Land 2",1817.61,51.6072131111111,11,-0.0643787369556534,0.0517169569846859,-0.238876777377474
"Bullet 2","Land 2",1818.255,51.496373,11,-0.0692829291696455,0.0517562221636494,-0.223527552439777
"Bullet 2","Land 2",1818.9,51.4089743333333,11,-0.0506541216648628,0.0517959849609758,-0.205437936139371
"Bullet 2","Land 2",1819.545,51.3460647777778,11,-0.00744466457722126,0.051836247504415,-0.183754833748267
"Bullet 2","Land 2",1820.19,51.2515418888889,11,0.00424298084617902,0.0518770119168589,-0.157625150538475
